,filenames,labels
12,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0003.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
13,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0003.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
14,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0004.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
15,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0004.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
16,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0004.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
17,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0005.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
18,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0005.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
19,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0006.mp4,[0 1 0 1 1 1 0 0 0 0 1 0]
20,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0006.mp4,[0 1 0 1 1 1 0 0 0 0 1 0]
21,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0007.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
22,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0007.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
23,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0007.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
24,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0008.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
25,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0008.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
26,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0008.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
27,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0008.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
28,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0009.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
29,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0009.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
30,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
31,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
32,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0010.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
33,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
34,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
35,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
36,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0011.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
37,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0012.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
38,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0012.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
39,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0012.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
40,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0013.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
41,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0013.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
42,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0013.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
43,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0013.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
44,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0014.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
45,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0015.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
46,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0015.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
47,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0015.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
48,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0017.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
49,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0017.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
50,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0017.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
51,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0017.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
52,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0018.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
53,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0018.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
54,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0019.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
55,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0019.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
56,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0019.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
57,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0019.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
58,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0020.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
59,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0020.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
60,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0021.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
61,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0021.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
62,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0022.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
63,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0022.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
64,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0022.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
65,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0023.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
66,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0023.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
67,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0023.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
68,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0024.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
69,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0024.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
70,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0024.mp4,[0 0 1 1 1 0 0 0 1 0 1 0]
71,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0024.mp4,[0 0 1 1 1 0 0 0 1 0 1 0]
72,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0025.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
73,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0025.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
74,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0025.mp4,[1 0 0 1 1 1 0 0 1 0 1 0]
75,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0025.mp4,[1 0 0 1 1 1 0 0 1 0 1 0]
76,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0026.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
77,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0026.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
78,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0026.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
79,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0027.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
80,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0027.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
81,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0028.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
82,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0028.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
83,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0028.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
84,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0029.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
85,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0029.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
86,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0029.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
87,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0029.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
88,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0030.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
89,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0030.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
90,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0031.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
91,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0031.mp4,[0 1 0 0 0 0 0 0 0 0 1 0]
92,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0032.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
93,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0033.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
94,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0033.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
95,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0033.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
96,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0034.mp4,[0 0 0 1 1 1 0 0 0 0 1 0]
97,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0035.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
98,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0035.mp4,[0 0 0 1 1 1 0 0 0 0 1 0]
99,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0036.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
100,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0036.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
101,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0036.mp4,[0 0 0 1 1 1 0 0 0 0 1 0]
102,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0037.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
103,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0037.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
104,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0037.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
105,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0038.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
106,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0038.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
107,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0038.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
108,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0038.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
109,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0039.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
110,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0039.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
111,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0040.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
112,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0040.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
113,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0041.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
114,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0041.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
115,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0041.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
116,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0041.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
117,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0042.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
118,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0042.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
119,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0043.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
120,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0043.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
121,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0043.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
122,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0044.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
123,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0044.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
124,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0045.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
125,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0045.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
126,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0045.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
127,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0046.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
128,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0046.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
129,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0046.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
130,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0047.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
131,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0047.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
132,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0047.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
133,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0047.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
134,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0048.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
135,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0048.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
136,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0048.mp4,[1 0 0 0 1 1 0 1 1 0 1 0]
137,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0049.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
138,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0049.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
139,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0049.mp4,[0 0 0 0 0 0 0 1 0 0 1 0]
140,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0049.mp4,[0 0 0 0 0 0 0 1 0 0 1 0]
141,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0050.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
142,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0050.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
143,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0050.mp4,[0 0 0 1 0 0 0 0 0 0 1 0]
144,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0051.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
145,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0051.mp4,[0 0 0 0 1 1 0 0 0 0 1 0]
146,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0052.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
147,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0052.mp4,[1 0 0 0 1 0 0 0 1 0 1 0]
148,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0052.mp4,[1 0 0 0 1 0 0 0 1 0 1 0]
149,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0053.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
150,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0053.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
151,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0053.mp4,[0 0 0 1 1 1 0 0 0 0 1 0]
152,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0053.mp4,[0 0 0 1 1 1 0 0 0 0 1 0]
153,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0054.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
154,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0054.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
155,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0054.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
156,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/right/0055.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
157,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/right/0055.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
158,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam3_segmented_split/left/0055.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
159,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_SPLIT/Cam4_segmented_split/left/0055.mp4,[0 0 0 0 0 0 0 0 0 0 0 1]
